LINK_ID,F_NODE,T_NODE,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,L1,L2,L3,L4,L5,L6,L7,L8,L9,CHK,구역,비고
3880129401,3880049300,3880048401,2,107,000,-,신주2길,0,0,000,60,0,0,0,92.534000000000,,3880734000,3880129402,,,,,,,,1,2구역,
3880129402,3880048401,3880048400,2,107,000,-,신주2길,0,0,000,60,0,0,0,235.530300000000,,3880129800,3880129700,,,,,,,,1,2구역,
3880129501,3880048400,3880048401,2,107,000,-,신주2길,0,0,000,60,0,0,0,233.127800000000,,3880129502,3880734000,,,,,,,,1,2구역,
3880129502,3880048401,3880049300,2,107,000,-,신주2길,0,0,000,60,0,0,0,94.936300000000,,3880011905,3880826300,3880012004,,,,,,,1,2구역,
3880129600,3880005101,3880048400,2,107,000,-,메기로,0,0,000,50,0,0,0,495.569300000000,,3880129501,3880129800,,,,,,,,1,2구역,
3880129700,3880048400,3880005101,2,107,000,-,메기로,0,0,000,50,0,0,0,501.176200000000,,3880011906,3880012005,,,,,,,,1,2구역,
3880129800,3880048400,3880047200,2,107,000,-,메기로,0,0,000,50,0,0,420,754.403100000000,,3880152300,3880122900,3880132500,,,,,,,1,2구역,
3880129900,3880047200,3880048400,2,107,000,-,메기로,0,0,000,50,0,0,420,750.855600000000,,3880129700,3880129501,,,,,,,,1,2구역,
3880130000,3880003300,3880045800,1,107,000,-,내송로,0,0,000,60,0,0,0,502.893900000000,,3880130200,,,,,,,,,1,2구역,
3880130100,3880045800,3880003300,1,107,000,-,내송로,0,0,000,60,0,0,0,506.706500000000,,3880008100,3880850801,,,,,,,,1,2구역,
3880130200,3880045800,3880045400,1,107,000,-,내송로,0,0,000,60,0,0,0,302.239200000000,,3880851001,3880852001,,,,,,,,1,2구역,
3880130300,3880045400,3880045800,1,107,000,-,내송로,0,0,000,60,0,0,0,292.848600000000,,3880130100,,,,,,,,,1,2구역,
3880132000,3880044300,3880044200,3,107,000,-,금오로,0,0,000,70,0,0,0,113.010700000000,,3880127501,3880119500,3880119801,,,,,,,1,2구역,
3880132100,3880044200,3880044300,3,107,000,-,금오로,0,0,000,70,0,0,0,113.010500000000,,3880127000,3880127400,,,,,,,,1,2구역,
3880132200,3880044900,3880045700,2,107,000,-,제방로,0,0,000,50,0,0,450,275.658300000000,,3880122601,3880122500,,,,,,,,1,2구역,
3880132300,3880045700,3880044900,2,107,000,-,제방로,0,0,000,50,0,0,450,266.460500000000,,3880843401,3880124900,,,,,,,,1,2구역,
3880132400,3880046400,3880047200,2,107,000,-,메기로,0,0,000,50,0,0,450,412.645600000000,,3880129900,3880152300,,,,,,,,1,2구역,
3880132500,3880047200,3880046400,2,107,000,-,메기로,0,0,000,50,0,0,450,412.645500000000,,3880129100,3880122701,,,,,,,,1,2구역,
3880132600,3880047300,3880005100,2,106,002,1022,황산로,0,0,000,60,0,0,480,772.449300000000,,3880152601,3880011903,,,,,,,,1,2구역,
3880132700,3880005100,3880047300,2,106,002,1022,황산로,0,0,000,60,0,0,480,772.723800000000,,3880736700,3880010002,,,,,,,,1,2구역,
3880132800,3880051500,3880051600,1,107,000,-,신기서길,0,0,000,30,0,0,0,342.402600000000,,3880016104,3880016202,,,,,,,,1,2구역,
3880132900,3880006900,3880051300,2,107,000,-,명곡로,0,0,000,60,0,0,0,410.442600000000,,3880108901,3880133100,3880112500,,,,,,,1,2구역,
3880133000,3880051300,3880006900,2,107,000,-,명곡로,0,0,000,60,0,0,0,410.442200000000,,3880016101,3880015600,,,,,,,,1,2구역,
3880133100,3880051300,3880051200,2,107,000,-,명곡로,0,0,000,60,0,0,0,132.658200000000,,3880109101,3880108300,3880112303,,,,,,,1,2구역,
3880133200,3880051200,3880051300,2,107,000,-,명곡로,0,0,000,60,0,0,0,132.658100000000,,3880112500,3880133000,3880108901,,,,,,,1,2구역,
3880138800,3880045100,3880044500,2,107,000,-,황산로,0,0,000,60,0,0,0,292.942600000000,,3880139000,,,,,,,,,1,2구역,
3880135600,3880006800,3880006000,1,107,000,-,강변로,0,0,000,50,0,0,0,879.604400000000,,3880014103,3880135801,3880013400,,,,,,,1,2구역,
3880135700,3880006000,3880006800,1,107,000,-,강변로,0,0,000,50,0,0,0,863.147700000000,,3880015400,3880109301,3880015500,,,,,,,1,2구역,
3880135801,3880006000,3880049501,2,107,000,-,강변로,0,0,000,50,0,0,0,94.751300000000,,3880135803,3880717500,,,,,,,,1,2구역,
3880135803,3880049501,3880049502,2,107,000,-,강변로,0,0,000,50,0,0,0,124.486900000000,,3880135804,3880719100,,,,,,,,1,2구역,
3880135804,3880049502,3880049500,2,107,000,-,강변로,0,0,000,50,0,0,0,301.719300000000,,3880136800,3880136001,,,,,,,,1,2구역,
3880135902,3880049501,3880006000,2,107,000,-,강변로,0,0,000,50,0,0,0,92.296000000000,,3880013400,3880135700,3880014103,,,,,,,1,2구역,
3880135903,3880049500,3880049502,2,107,000,-,강변로,0,0,000,50,0,0,0,303.604000000000,,3880719100,3880135904,,,,,,,,1,2구역,
3880135904,3880049502,3880049501,2,107,000,-,강변로,0,0,000,50,0,0,0,123.902600000000,,3880717500,3880135902,,,,,,,,1,2구역,
3880136001,3880049500,3880049401,2,107,000,-,중부로,0,0,000,60,0,0,0,90.772100000000,,3880825900,3880136002,,,,,,,,1,2구역,
3880136002,3880049401,3880049400,2,107,000,-,중부로,0,0,000,60,0,0,0,118.279400000000,,3880146600,3880136200,3880718900,,,,,,,1,2구역,
3880136101,3880049400,3880049401,2,107,000,-,중부로,0,0,000,60,0,0,0,117.749200000000,,3880136102,3880825900,,,,,,,,1,2구역,
3880136102,3880049401,3880049500,2,107,000,-,중부로,0,0,000,60,0,0,0,87.444300000000,,3880135903,3880136800,,,,,,,,1,2구역,
3880136200,3880049400,3880049600,2,107,000,-,중부로,0,0,000,60,0,0,0,228.865500000000,,3880147000,3880136401,3880718700,,,,,,,1,2구역,
3880136300,3880049600,3880049400,2,107,000,-,중부로,0,0,000,60,0,0,0,226.421500000000,,3880718900,3880136101,3880146600,,,,,,,1,2구역,
3880136401,3880049600,3880049601,2,107,000,-,중부로,0,0,000,60,0,0,0,113.755300000000,,3880136402,3880718500,,,,,,,,1,2구역,
3880136402,3880049601,3880005500,2,107,000,-,중부로,0,0,000,60,0,0,0,128.718700000000,,3880012200,3880012600,,,,,,,,1,2구역,
3880136501,3880005500,3880049601,2,107,000,-,중부로,0,0,000,60,0,0,0,130.714300000000,,3880718500,3880136502,,,,,,,,1,2구역,
3880136502,3880049601,3880049600,2,107,000,-,중부로,0,0,000,60,0,0,0,111.759500000000,,3880718700,3880136300,3880147000,,,,,,,1,2구역,
3880136600,3880048500,3880047500,2,103,002,35,양산대로,0,0,000,70,0,0,500,582.021900000000,,3880010601,,,,,,,,,1,2구역,
3880136700,3880047500,3880048500,2,103,002,35,양산대로,0,0,000,70,0,0,500,577.731500000000,,3880011702,,,,,,,,,1,2구역,
3880136800,3880049500,3880048900,2,107,000,-,강변로,0,0,000,50,0,0,0,223.082600000000,,3880137000,3880137401,,,,,,,,1,2구역,
3880136900,3880048900,3880049500,2,107,000,-,강변로,0,0,000,50,0,0,0,223.082800000000,,3880136001,3880135903,,,,,,,,1,2구역,
3880137000,3880048900,3880048300,2,107,000,-,강변로,0,0,000,50,0,0,0,185.598400000000,,3880137300,3880825300,,,,,,,,1,2구역,
3880137100,3880048300,3880048900,2,107,000,-,강변로,0,0,000,50,0,0,0,185.598200000000,,3880137401,3880136900,,,,,,,,1,2구역,
3880137200,3880047900,3880048300,2,107,000,-,강변로,0,0,000,50,0,0,480,285.343000000000,,3880825300,3880137100,,,,,,,,1,2구역,
3880137300,3880048300,3880047900,2,107,000,-,강변로,0,0,000,50,0,0,480,290.904100000000,,3880151401,,,,,,,,,1,2구역,
3880137401,3880048900,3880048701,2,107,000,-,양산역6길,0,0,000,60,0,0,0,60.536900000000,,3880137402,3880733300,,,,,,,,1,2구역,
3880137402,3880048701,3880048700,2,107,000,-,양산역6길,0,0,000,60,0,0,0,66.787800000000,,3880147201,3880137601,,,,,,,,1,2구역,
3880137501,3880048700,3880048701,2,107,000,-,양산역6길,0,0,000,60,0,0,0,63.775600000000,,3880733300,3880137502,,,,,,,,1,2구역,
3880137502,3880048701,3880048900,2,107,000,-,양산역6길,0,0,000,60,0,0,0,63.549100000000,,3880136900,3880137000,,,,,,,,1,2구역,
3880137601,3880048700,3880048601,2,107,000,-,양산역6길,0,0,000,60,0,0,0,55.377400000000,,3880825700,3880137602,3880826100,,,,,,,1,2구역,
3880137602,3880048601,3880048600,2,107,000,-,양산역6길,0,0,000,60,0,0,0,123.055900000000,,3880146801,3880146700,,,,,,,,1,2구역,
3880138200,3880043000,3880042900,1,107,000,-,금오6길,0,0,000,60,0,0,0,401.817100000000,,3880128701,3880128600,3880783100,,,,,,,1,2구역,
3880138300,3880042900,3880043000,1,107,000,-,금오6길,0,0,000,60,0,0,0,401.816500000000,,3880128000,3880128101,,,,,,,,1,2구역,
3880138402,3880156300,3880046000,1,107,000,-,황산로,0,0,000,60,0,0,0,148.279200000000,,3880138600,3880398101,,,,,,,,1,2구역,
3880138501,3880046000,3880156300,2,107,000,-,황산로,0,0,000,60,0,0,0,147.978300000000,,3880399000,3880138502,,,,,,,,1,2구역,
3880138600,3880046000,3880045100,2,107,000,-,황산로,0,0,000,60,0,0,0,456.583700000000,,3880138800,3880397301,,,,,,,,1,2구역,
3880138700,3880045100,3880046000,2,107,000,-,황산로,0,0,000,60,0,0,0,456.169200000000,,3880398101,3880138501,,,,,,,,1,2구역,
3880138900,3880044500,3880045100,2,107,000,-,황산로,0,0,000,60,0,0,0,294.186300000000,,3880397301,3880138700,,,,,,,,1,2구역,
3880139000,3880044500,3880044100,2,107,000,-,황산로,0,0,000,60,0,0,0,214.276800000000,,3880844701,3880139400,3880395900,,,,,,,1,2구역,
3880139100,3880044100,3880044500,2,107,000,-,황산로,0,0,000,60,0,0,0,211.132600000000,,3880138900,,,,,,,,,1,2구역,
3880139200,3880043300,3880043500,2,107,000,-,황산로,0,0,000,60,0,0,0,55.210000000000,,3880395600,3880139500,,,,,,,,1,2구역,
3880139300,3880043500,3880043300,2,107,000,-,황산로,0,0,000,60,0,0,0,54.024100000000,,3880142900,3880142800,3880139600,,,,,,,1,2구역,
3880139400,3880044100,3880043500,2,107,000,-,황산로,0,0,000,60,0,0,0,357.524900000000,,3880139300,3880395600,,,,,,,,1,2구역,
3880139500,3880043500,3880044100,2,107,000,-,황산로,0,0,000,60,0,0,0,358.683800000000,,3880395900,3880139100,3880844701,,,,,,,1,2구역,
3880139600,3880043300,3880002200,1,107,000,-,가촌로,0,0,000,50,0,0,0,649.906300000000,,3880004700,3880858501,3880858301,,,,,,,1,2구역,
3880139700,3880002200,3880043300,1,107,000,-,가촌로,0,0,000,50,0,0,0,652.210700000000,,3880142800,3880142900,,,,,,,,1,2구역,
3880139800,3880043800,3880043300,1,107,000,-,학산2길,0,0,000,10,0,0,0,238.377200000000,,3880142900,3880139600,,,,,,,,1,2구역,
3880139901,3880050500,3880050501,1,107,000,-,희망1길,0,0,000,30,0,4600,0,285.719800000000,,3880139902,3880714300,,,,,,,,1,2구역,
3880139902,3880050501,3880050900,1,107,000,-,희망1길,0,0,000,30,0,0,0,104.874500000000,,3880140200,3880108700,,,,,,,,1,2구역,
3880140000,3880050500,3880050400,2,107,000,-,중앙우회로,0,0,000,30,0,0,500,277.817800000000,,3880115100,3880140300,,,,,,,,1,2구역,
3880140100,3880050400,3880050500,2,107,000,-,중앙우회로,0,0,000,30,0,0,500,277.818000000000,,3880139901,3880110201,3880551100,,,,,,,1,2구역,
3880140200,3880050900,3880050400,1,107,000,-,희망2길,0,0,000,50,0,0,0,526.033200000000,,3880140100,3880115100,,,,,,,,1,2구역,
3880140300,3880050400,3880050900,1,107,000,-,희망2길,0,0,000,50,0,0,0,527.223000000000,,3880108700,3880110301,,,,,,,,1,2구역,
3880140400,3880050600,3880006200,1,107,000,-,중앙로,0,0,000,30,0,0,0,321.026700000000,,3880014001,3880105502,3880114901,,,,,,,1,2구역,
3880140501,3880008000,3880052301,1,107,000,-,신기로,0,0,000,60,0,0,0,133.794200000000,,3880140502,3880818100,,,,,,,,1,2구역,
3880140502,3880052301,3880052300,1,107,000,-,신기로,0,0,000,60,0,0,0,217.774100000000,,3880140701,3880114701,,,,,,,,1,2구역,
3880140601,3880052300,3880052301,1,107,000,-,신기로,0,0,000,60,0,0,0,222.801800000000,,3880818100,3880140602,,,,,,,,1,2구역,
3880140602,3880052301,3880008000,1,107,000,-,신기로,0,0,000,60,0,0,0,135.179300000000,,3880018103,3880017802,,,,,,,,1,2구역,
3880140701,3880052300,3880052001,2,107,000,-,신기로,0,0,000,60,0,0,0,72.011800000000,,3880819500,3880140702,,,,,,,,1,2구역,
3880140702,3880052001,3880052000,2,107,000,-,신기로,0,0,000,60,0,0,0,52.288100000000,,3880110500,3880111007,3880110600,,,,,,,1,2구역,
3880140801,3880052000,3880052001,2,107,000,-,신기로,0,0,000,60,0,0,0,51.767400000000,,3880140802,3880819500,,,,,,,,1,2구역,
3880140802,3880052001,3880052300,2,107,000,-,신기로,0,0,000,60,0,0,0,77.366800000000,,3880114701,3880140601,,,,,,,,1,2구역,
3880140901,3880052200,3880051901,2,107,000,-,북정로,0,0,000,60,0,0,0,141.261500000000,,3880704300,3880140902,,,,,,,,1,2구역,
3880140902,3880051901,3880051900,2,107,000,-,북정로,0,0,000,60,0,0,0,152.392600000000,,3880110807,3880110400,,,,,,,,1,2구역,
3880141001,3880051900,3880051901,2,107,000,-,북정로,0,0,000,60,0,0,0,150.957900000000,,3880141002,3880704300,,,,,,,,1,2구역,
3880141002,3880051901,3880052200,2,107,000,-,북정로,0,0,000,60,0,0,0,142.696000000000,,3880017702,3880017803,,,,,,,,1,2구역,
3880141101,3880057100,3880014602,2,107,000,-,통도사로,0,0,000,60,0,0,0,71.844300000000,,3880141103,3880561300,,,,,,,,1,,
3880141103,3880014602,3880014603,2,107,000,-,통도사로,0,0,000,60,0,0,0,126.034200000000,,3880565300,3880141104,3880561500,,,,,,,1,,
3880141104,3880014603,3880014600,2,107,000,-,통도사로,0,0,000,60,0,0,0,80.779000000000,,3880032101,3880032301,,,,,,,,1,,
3880141202,3880014602,3880057100,2,107,000,-,통도사로,0,0,000,60,0,0,0,72.986200000000,,3880156903,3880156707,3880141301,,,,,,,1,,
3880141203,3880014600,3880014603,2,107,000,-,통도사로,0,0,000,60,0,0,0,79.636700000000,,3880561500,3880141204,3880565300,,,,,,,1,,
3880141204,3880014603,3880014602,2,107,000,-,통도사로,0,0,000,60,0,0,0,126.034200000000,,3880561300,3880141202,,,,,,,,1,,
3880141301,3880057100,3880057001,1,107,000,-,신평로,0,0,000,30,0,0,0,113.607800000000,,3880564100,3880141303,,,,,,,,1,,
3880141303,3880057001,3880057002,1,107,000,-,신평로,0,0,000,30,0,0,0,25.985300000000,,3880141305,3880565100,,,,,,,,1,,
3880141305,3880057002,3880057003,1,107,000,-,신평로,0,0,000,30,0,0,0,75.422200000000,,3880564300,3880141307,,,,,,,,1,,
3880141307,3880057003,3880057004,1,107,000,-,신평로,0,0,000,30,0,0,0,88.131200000000,,3880141309,3880794700,,,,,,,,1,,
3880141309,3880057004,3880057005,1,107,000,-,신평로,0,0,000,30,0,0,0,29.956600000000,,3880794900,3880141310,,,,,,,,1,,
3880141310,3880057005,3880057000,1,107,000,-,신평로,0,0,000,30,0,0,0,168.919800000000,,3880141700,3880141900,3880141600,,,,,,,1,,
3880141402,3880057001,3880057100,1,107,000,-,신평로,0,0,000,30,0,0,0,112.989300000000,,3880141101,3880156903,3880156707,,,,,,,1,,
3880141404,3880057002,3880057001,1,107,000,-,신평로,0,0,000,30,0,0,0,25.985300000000,,3880141402,3880564100,,,,,,,,1,,
3880141406,3880057003,3880057002,1,107,000,-,신평로,0,0,000,30,0,0,0,72.441600000000,,3880565100,3880141404,,,,,,,,1,,
3880141408,3880057004,3880057003,1,107,000,-,신평로,0,0,000,30,0,0,0,85.131600000000,,3880141406,3880564300,,,,,,,,1,,
3880141409,3880057000,3880057005,1,107,000,-,신평로,0,0,000,30,0,0,0,166.974100000000,,3880141410,3880794900,,,,,,,,1,,
3880141410,3880057005,3880057004,1,107,000,-,신평로,0,0,000,30,0,0,0,29.956500000000,,3880794700,3880141408,,,,,,,,1,,
3880141500,3880014400,3880057000,2,103,000,35,양산대로,0,0,000,80,0,0,0,227.399300000000,,3880141409,3880141700,3880141900,,,,,,,1,,
3880141600,3880057000,3880014400,2,103,000,35,양산대로,0,0,000,80,0,0,0,234.863000000000,,3880032201,3880563900,,,,,,,,1,,
3880141700,3880057000,3880014000,2,103,000,35,양산대로,0,0,000,80,0,0,0,168.514200000000,,3880795100,3880030403,3880030900,,,,,,,1,,
3880141800,3880014000,3880057000,2,103,000,35,양산대로,0,0,000,80,0,0,0,170.668000000000,,3880141900,3880141600,3880141409,,,,,,,1,,
3880141900,3880057000,3880014100,1,107,000,-,신평남부길,0,0,000,60,0,0,0,37.345200000000,,3880031000,3880142101,3880031100,,,,,,,1,,
3880142000,3880014100,3880057000,1,107,000,-,신평남부길,0,0,000,60,0,0,0,37.345200000000,,3880141600,3880141409,3880141700,,,,,,,1,,
3880142101,3880014100,3880013801,1,107,000,-,신평남부길,0,0,000,60,0,0,0,131.197200000000,,3880795500,3880142103,,,,,,,,1,,
3880143400,3880042700,3880042800,2,107,000,-,물금1길,0,0,000,60,0,0,0,245.930400000000,,3880143000,3880143103,3880143901,,,,,,,1,2구역,
3880142103,3880013801,3880013802,1,107,000,-,신평남부길,0,0,000,60,0,0,0,454.752400000000,,3880795700,3880142104,,,,,,,,1,,
3880142104,3880013802,3880013800,1,107,000,-,신평남부길,0,0,000,60,0,0,0,483.463600000000,,3880030301,3880030201,,,,,,,,1,,
3880142202,3880013801,3880014100,1,107,000,-,신평남부길,0,0,000,60,0,0,0,132.993600000000,,3880031100,3880031700,3880142000,3880031000,,,,,,1,,
3880142203,3880013800,3880013802,1,107,000,-,신평남부길,0,0,000,60,0,0,0,487.001900000000,,3880142204,3880795700,,,,,,,,1,,
3880142204,3880013802,3880013801,1,107,000,-,신평남부길,0,0,000,60,0,0,0,460.900900000000,,3880142202,3880795500,,,,,,,,1,,
3880142300,3880013100,3880056800,1,107,000,-,용연로,0,0,000,30,0,0,0,385.547600000000,,3880574200,3880028507,3880028606,,,,,,,1,,
3880142400,3880056800,3880013100,1,107,000,-,용연로,0,0,000,30,0,0,0,386.612300000000,,3880028900,3880028700,,,,,,,,1,,
3880142500,3880011400,3880056600,2,107,000,-,수서로,0,0,000,50,0,0,0,90.738700000000,,3880144901,3880144800,,,,,,,,1,,
3880142601,3880057400,3880057301,2,107,000,-,월평로,0,0,000,60,0,0,0,108.917800000000,,3880794300,3880142603,,,,,,,,1,,
3880142603,3880057301,3880057302,2,107,000,-,월평로,0,0,000,60,0,0,0,76.503500000000,,3880560500,3880142605,,,,,,,,1,,
3880142605,3880057302,3880057303,2,107,000,-,월평로,0,0,000,60,0,0,0,88.667100000000,,3880560700,3880142606,,,,,,,,1,,
3880142606,3880057303,3880057300,2,107,000,-,월평로,0,0,000,60,0,0,0,101.551900000000,,3880156801,3880156401,3880842100,,,,,,,1,,
3880142702,3880057301,3880057400,2,107,000,-,월평로,0,0,000,60,0,0,0,112.010700000000,,3880558100,3880558500,3880559300,,,,,,,1,,
3880142704,3880057302,3880057301,2,107,000,-,월평로,0,0,000,60,0,0,0,76.503500000000,,3880142702,3880794300,,,,,,,,1,,
3880142705,3880057300,3880057303,2,107,000,-,월평로,0,0,000,60,0,0,0,100.417500000000,,3880142706,3880560700,,,,,,,,1,,
3880142706,3880057303,3880057302,2,107,000,-,월평로,0,0,000,60,0,0,0,88.667100000000,,3880142704,3880560500,,,,,,,,1,,
3880142800,3880043300,3880043800,1,107,000,-,학산2길,0,0,000,10,0,0,0,250.136800000000,,3880857501,3880006404,,,,,,,,1,2구역,
3880142900,3880043300,3880042800,2,107,000,-,황산로,0,0,000,60,0,0,0,304.004200000000,,3880143103,3880143901,3880143300,,,,,,,1,2구역,
3880143000,3880042800,3880043300,2,107,000,-,황산로,0,0,000,60,0,0,0,304.004200000000,,3880139200,3880139600,3880142800,,,,,,,1,2구역,
3880143102,3880042501,3880042500,1,107,000,-,물금중앙길,0,0,000,40,0,5500,450,88.045900000000,,3880833300,3880117400,,,,,,,,1,2구역,
3880143103,3880042800,3880042502,1,107,000,-,물금중앙길,0,0,000,40,0,0,0,341.196000000000,,3880143104,3880833500,,,,,,,,1,2구역,
3880143104,3880042502,3880042501,1,107,000,-,물금중앙길,0,0,000,40,0,0,0,80.447100000000,,3880833100,3880143102,,,,,,,,1,2구역,
3880143201,3880042500,3880042501,1,107,000,-,물금중앙길,0,0,000,40,0,5500,450,90.374800000000,,3880143203,3880833100,,,,,,,,1,12구역,
3880143203,3880042501,3880042502,1,107,000,-,물금중앙길,0,0,000,40,0,0,0,70.371600000000,,3880833500,3880143204,,,,,,,,1,2구역,
3880143204,3880042502,3880042800,1,107,000,-,물금중앙길,0,0,000,40,0,0,0,345.196400000000,,3880143901,3880143300,3880143000,,,,,,,1,2구역,
3880143300,3880042800,3880042700,2,107,000,-,물금1길,0,0,000,60,0,0,0,245.930700000000,,3880144201,3880143501,3880395700,,,,,,,1,2구역,
3880143501,3880042700,3880042202,2,107,000,-,물금1길,0,0,000,60,0,0,0,146.540200000000,,3880834500,3880143502,,,,,,,,1,2구역,
3880143502,3880042202,3880042200,2,107,000,-,물금1길,0,0,000,60,0,0,0,152.764300000000,,3880143801,3880396501,,,,,,,,1,2구역,
3880143601,3880042200,3880042202,2,107,000,-,물금1길,0,0,000,60,0,0,0,150.447600000000,,3880143602,3880834500,,,,,,,,1,2구역,
3880143602,3880042202,3880042700,2,107,000,-,물금1길,0,0,000,60,0,0,0,148.856700000000,,3880395700,3880143400,3880144201,,,,,,,1,2구역,
3880143701,3880042000,3880042001,2,107,000,-,청운로,0,0,000,60,0,0,0,175.923100000000,,3880143702,3880768300,,,,,,,,1,2구역,
3880143702,3880042001,3880042200,2,107,000,-,청운로,0,0,000,60,0,0,0,135.854600000000,,3880396501,3880143601,,,,,,,,1,2구역,
3880143801,3880042200,3880042001,2,107,000,-,청운로,0,0,000,60,0,0,0,138.249700000000,,3880768300,3880143802,,,,,,,,1,2구역,
3880143802,3880042001,3880042000,2,107,000,-,청운로,0,0,000,60,0,0,0,173.527900000000,,3880144401,3880144500,,,,,,,,1,2구역,
3880143901,3880042800,3880042101,2,107,000,-,황산로,0,0,000,60,0,0,0,188.408000000000,,3880143902,3880763700,,,,,,,,1,2구역,
3880143902,3880042101,3880042100,2,107,000,-,황산로,0,0,000,60,0,0,0,226.794000000000,,3880144301,3880144101,,,,,,,,1,2구역,
3880144001,3880042100,3880042101,2,107,000,-,황산로,0,0,000,60,0,0,0,212.747700000000,,3880763700,3880144002,,,,,,,,1,2구역,
3880144002,3880042101,3880042800,2,107,000,-,황산로,0,0,000,60,0,0,0,187.047000000000,,3880143300,3880143000,3880143103,,,,,,,1,2구역,
3880144101,3880042100,3880042102,2,107,000,-,물금로,0,0,000,60,0,0,0,151.241100000000,,3880766900,3880144102,3880833700,,,,,,,1,2구역,
3880144102,3880042102,3880042700,2,107,000,-,물금로,0,0,000,60,0,0,0,132.516800000000,,3880143501,3880395700,3880143400,,,,,,,1,2구역,
3880144201,3880042700,3880042102,2,107,000,-,물금로,0,0,000,60,0,0,0,134.915500000000,,3880833700,3880144202,3880766900,,,,,,,1,2구역,
3880144202,3880042102,3880042100,2,107,000,-,물금로,0,0,000,60,0,0,0,148.842300000000,,3880144001,3880144301,,,,,,,,1,2구역,
3880144301,3880042100,3880042002,2,107,000,-,황산로,0,0,000,60,0,0,0,148.315300000000,,3880144302,3880834700,,,,,,,,1,2구역,
3880144302,3880042002,3880042000,2,107,000,-,황산로,0,0,000,60,0,0,0,155.861900000000,,3880144500,3880143701,,,,,,,,1,2구역,
3880144401,3880042000,3880042002,2,107,000,-,황산로,0,0,000,60,0,0,0,153.469600000000,,3880834700,3880144402,,,,,,,,1,2구역,
3880145004,3880056002,3880056001,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,242.856700000000,,3880145002,3880582500,,,,,,,,1,,
3880145103,3880056000,3880054802,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,223.106100000000,,3880798500,3880145104,,,,,,,,1,,
3880145104,3880054802,3880054801,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,327.356800000000,,3880584600,3880145105,3880584900,,,,,,,1,,
3880145105,3880054801,3880054803,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,435.999400000000,,3880600200,3880145106,3880599300,,,,,,,1,,
3880145106,3880054803,3880054800,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,29.657500000000,,3880145300,,,,,,,,,1,,
3880145203,3880054801,3880054802,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,331.453100000000,,3880145204,3880798500,,,,,,,,1,,
3880145204,3880054802,3880056000,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,217.141100000000,,3880798300,3880145003,3880583000,,,,,,,1,,
3880145205,3880054800,3880054803,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,28.394600000000,,3880599300,3880145206,3880600200,,,,,,,1,,
3880145206,3880054803,3880054801,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,430.427300000000,,3880584900,3880145203,3880584600,,,,,,,1,,
3880145300,3880054800,3880054700,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,798.976400000000,,3880145501,,,,,,,,,1,,
3880145400,3880054700,3880054800,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,806.362900000000,,3880145205,,,,,,,,,1,,
3880145501,3880054700,3880054501,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,449.016700000000,,3880610800,3880145502,,,,,,,,1,,
3880145502,3880054501,3880054500,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,446.612000000000,,3880145701,3880801300,,,,,,,,1,,
3880145601,3880054500,3880054501,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,448.878700000000,,3880145602,3880610800,,,,,,,,1,,
3880145602,3880054501,3880054700,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,438.772200000000,,3880801100,3880145400,,,,,,,,1,,
3880145701,3880054500,3880010001,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,199.821600000000,,3880145702,3880611100,,,,,,,,1,,
3880145702,3880010001,3880010000,1,107,000,-,상북중앙로,0,0,000,60,0,0,0,534.164200000000,,3880022001,3880022300,,,,,,,,1,,
3880145801,3880045000,3880002101,1,107,000,-,양산대로,0,0,000,60,0,0,0,61.550500000000,,3880145803,3880836900,,,,,,,,1,2구역,
3880145803,3880002101,3880002102,1,107,000,-,양산대로,0,0,000,60,0,0,0,72.617700000000,,3880145804,3880837100,,,,,,,,1,2구역,
3880145804,3880002102,3880002100,1,107,000,-,양산대로,0,0,000,60,0,0,0,302.614900000000,,3880119600,3880004402,3880781500,3880004901,,,,,,1,2구역,
3880146100,3880015600,3880057300,1,107,000,-,신평로,0,0,000,60,0,0,0,505.375600000000,,3880142705,3880156801,3880156401,,,,,,,1,,
3880146201,3880122700,3880049800,2,107,000,-,명곡로,0,0,000,50,0,0,0,772.306000000000,,3880146400,3880802300,,,,,,,,1,2구역,
3880146202,3880122600,3880122700,1,107,000,-,명곡로,0,0,000,60,0,0,0,264.119900000000,,3880146201,3880317300,,,,,,,,1,2구역,
